run,P0DT0H45M0S,P0DT1H0M0S,P0DT1H15M0S,P0DT1H30M0S,P0DT1H45M0S,P0DT2H0M0S,P0DT2H15M0S,P0DT2H30M0S,P0DT2H45M0S,P0DT3H0M0S,P0DT3H15M0S,P0DT3H30M0S,P0DT3H45M0S,P0DT4H0M0S,P0DT4H15M0S,P0DT4H30M0S,P0DT4H45M0S,P0DT5H0M0S,P0DT5H15M0S,P0DT5H30M0S,P0DT5H45M0S,P0DT6H0M0S,P0DT6H15M0S,P0DT6H30M0S,P0DT6H45M0S,P0DT7H0M0S,P0DT7H15M0S,P0DT7H30M0S,P0DT7H45M0S,P0DT8H0M0S,P0DT8H15M0S,P0DT8H30M0S,P0DT8H45M0S,P0DT9H0M0S,P0DT9H15M0S,P0DT9H30M0S,P0DT9H45M0S,P0DT10H0M0S,P0DT10H15M0S,P0DT10H30M0S,P0DT10H45M0S,P0DT11H0M0S,P0DT11H15M0S,P0DT11H30M0S,P0DT11H45M0S,P0DT12H0M0S,P0DT12H15M0S,P0DT12H30M0S,P0DT12H45M0S,P0DT13H0M0S,P0DT13H15M0S,P0DT13H30M0S,P0DT13H45M0S,P0DT14H0M0S,P0DT14H15M0S,P0DT14H30M0S,P0DT14H45M0S,P0DT15H0M0S,P0DT15H15M0S,P0DT15H30M0S,P0DT15H45M0S,P0DT16H0M0S,P0DT16H15M0S,P0DT16H30M0S,P0DT16H45M0S,P0DT17H0M0S,P0DT17H15M0S,P0DT17H30M0S,P0DT17H45M0S,P0DT18H0M0S,P0DT18H15M0S,P0DT18H30M0S,P0DT18H45M0S,P0DT19H0M0S,P0DT19H15M0S,P0DT19H30M0S,P0DT19H45M0S,P0DT20H0M0S,P0DT20H15M0S,P0DT20H30M0S,P0DT20H45M0S,P0DT21H0M0S,P0DT21H15M0S,P0DT21H30M0S,P0DT21H45M0S,P0DT22H0M0S,P0DT22H15M0S,P0DT22H30M0S,P0DT22H45M0S,P0DT23H0M0S,P0DT23H15M0S,P0DT23H30M0S,P0DT23H45M0S,P1DT0H0M0S,P1DT0H15M0S,P1DT0H30M0S,P1DT0H45M0S,P1DT1H0M0S,P1DT1H15M0S,P1DT1H30M0S,P1DT1H45M0S,P1DT2H0M0S,P1DT2H15M0S,P1DT2H30M0S,P1DT2H45M0S,P1DT3H0M0S,P1DT3H15M0S,P1DT3H30M0S,P1DT3H45M0S,P1DT4H0M0S,P1DT4H15M0S,P1DT4H30M0S,P1DT4H45M0S,P1DT5H0M0S,P1DT5H15M0S,P1DT5H30M0S,P1DT5H45M0S,P1DT6H0M0S,P1DT6H15M0S,P1DT6H30M0S,P1DT6H45M0S,P1DT7H0M0S,P1DT7H15M0S,P1DT7H30M0S,P1DT7H45M0S,P1DT8H0M0S,P1DT8H15M0S,P1DT8H30M0S,P1DT8H45M0S,P1DT9H0M0S,P1DT9H15M0S,P1DT9H30M0S,P1DT9H45M0S,P1DT10H0M0S,P1DT10H15M0S,P1DT10H30M0S,P1DT10H45M0S,P1DT11H0M0S,P1DT11H15M0S,P1DT11H30M0S,P1DT11H45M0S,P1DT12H0M0S
2016-01-11T00:00:00+00:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.06,0.08,0.7,1.33,1.95,2.57,4.61,6.64,8.67,10.64,11.71,12.78,13.85,14.92,51.09,87.25,123.42,159.59,155.27,150.94,146.62,141.42,123.96,106.51,89.05,71.6,68.73,65.86,62.99,60.12,55.02,49.92,44.82,39.41,29.63,19.84,10.06,0.27,0.2,0.14,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.06,0.09,0.12,4.49,8.85,13.22,17.59,39.25,60.9,82.55,104.2,125.77,147.34,168.91,190.48,211.8,233.11,254.42,275.74,,
2016-01-12T00:00:00+00:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.09,0.13,0.18,0.56,0.93,1.31,1.69,13.69,25.69,37.68,50.5,74.78,99.07,123.36,147.64,171.81,195.99,220.16,244.33,250.14,255.95,261.75,266.12,250.29,234.46,218.63,202.79,189.7,176.6,163.5,150.4,123.1,95.8,68.49,42.31,31.83,21.34,10.86,0.38,0.29,0.19,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.13,0.25,0.37,0.5,13.14,25.79,38.43,51.08,78.4,105.73,133.05,160.05,182.48,204.91,227.33,249.76,254.09,258.42,262.75,267.08,,
2016-01-13T00:00:00+00:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.13,0.26,0.38,0.51,11.7,22.89,34.08,45.28,67.59,89.9,112.21,134.02,148.82,163.62,178.42,193.21,202.2,211.18,220.17,229.15,224.24,219.33,214.42,209.27,200.77,192.28,183.78,175.28,157.88,140.47,123.06,105.65,82.11,58.57,35.04,12.85,9.69,6.53,3.38,0.22,0.16,0.11,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.05,0.07,0.33,0.58,0.84,1.1,10.92,20.74,30.56,40.08,45.39,50.7,56.0,61.31,76.79,92.26,107.74,123.21,,
2016-01-14T00:00:00+00:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.04,0.05,1.93,3.82,5.7,7.59,8.66,9.74,10.81,13.47,38.22,62.98,87.74,112.49,111.07,109.64,108.21,106.78,141.59,176.39,211.19,243.29,237.54,231.79,226.04,220.3,205.0,189.69,174.39,159.09,131.09,103.09,75.09,48.16,36.26,24.35,12.45,0.54,0.41,0.27,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.16,0.31,0.47,0.62,14.26,27.91,41.55,55.19,83.43,111.66,139.9,167.74,190.04,212.35,234.65,256.95,269.6,282.24,294.88,307.52,,
2016-01-15T00:00:00+00:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.13,0.25,0.38,0.5,7.76,15.03,22.29,29.56,38.3,47.05,55.8,66.03,97.13,128.23,159.33,190.43,214.12,237.81,261.5,285.19,289.92,294.65,299.39,303.02,291.23,279.44,267.64,255.85,232.82,209.78,186.74,163.71,135.22,106.74,78.26,50.84,38.31,25.77,13.24,0.71,0.53,0.35,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.16,0.32,0.47,0.62,14.46,28.31,42.15,55.99,83.87,111.75,139.63,166.95,186.46,205.98,225.49,245.0,260.1,275.21,290.31,305.41,,
2016-01-16T00:00:00+00:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.17,0.33,0.49,0.65,14.56,28.46,42.36,56.27,85.27,114.27,143.27,171.82,193.98,216.14,238.3,260.46,272.38,284.3,296.22,308.14,308.31,308.49,308.66,308.03,296.14,284.24,272.35,260.45,237.19,213.92,190.65,167.39,134.53,101.67,68.81,37.53,28.36,19.19,10.02,0.84,0.63,0.42,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.12,0.18,0.25,4.88,9.5,14.13,18.76,37.3,55.84,74.37,92.33,102.19,112.06,121.92,131.78,130.63,129.48,128.34,127.19,,
2016-01-17T00:00:00+00:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.06,0.09,0.12,4.06,8.0,11.95,15.89,24.32,32.75,41.19,49.63,58.17,66.71,75.26,83.8,88.07,92.34,96.61,100.88,104.39,107.89,111.39,114.85,117.65,120.45,123.25,126.04,121.21,116.38,111.55,106.71,88.92,71.12,53.33,36.13,27.26,18.4,9.54,0.68,0.51,0.34,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.09,0.17,0.25,0.33,1.63,2.93,4.23,5.52,9.76,13.99,18.22,22.81,32.39,41.96,51.54,61.11,68.27,75.42,82.58,89.73,,
2016-01-18T00:00:00+00:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.1,0.15,0.2,1.66,3.12,4.58,6.04,10.78,15.52,20.26,25.27,34.06,42.86,51.66,60.45,67.84,75.22,82.61,89.99,87.22,84.45,81.68,78.59,71.07,63.54,56.01,48.48,41.11,33.74,26.37,19.0,14.91,10.82,6.73,2.87,2.16,1.46,0.75,0.04,0.03,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.09,0.14,0.18,3.71,7.25,10.78,14.31,22.99,31.67,40.35,48.8,54.01,59.23,64.44,69.66,66.32,62.97,59.63,56.28,,
2016-01-19T00:00:00+00:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.11,0.16,0.21,3.79,7.37,10.94,14.52,23.09,31.66,40.24,48.8,57.25,65.69,74.14,82.58,96.1,109.62,123.14,136.66,130.48,124.31,118.13,112.03,106.9,101.78,96.65,91.53,86.46,81.4,76.33,71.27,60.76,50.25,39.74,29.45,22.22,15.0,7.77,0.54,0.41,0.27,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.22,0.42,0.62,0.83,14.53,28.24,41.95,55.65,81.59,107.53,133.47,158.97,178.45,197.93,217.41,236.89,254.05,271.21,288.36,305.52,,
2016-01-20T00:00:00+00:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.24,0.47,0.7,0.92,14.37,27.81,41.25,54.69,81.25,107.82,134.38,160.93,187.32,213.71,240.11,266.5,281.71,296.93,312.14,327.35,327.93,328.5,329.07,328.79,316.54,304.3,292.05,279.81,256.26,232.71,209.16,185.61,155.71,125.8,95.89,66.89,50.54,34.19,17.85,1.5,1.12,0.75,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.26,0.5,0.74,0.98,16.8,32.63,48.45,64.28,94.13,123.98,153.83,183.25,206.71,230.17,253.63,277.09,289.8,302.5,315.21,327.91,,
2016-01-21T00:00:00+00:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.17,0.32,0.48,0.63,13.99,27.35,40.7,54.06,83.24,112.41,141.59,170.41,194.35,218.29,242.23,266.16,279.73,293.3,306.87,320.44,321.8,323.16,324.52,325.02,313.48,301.95,290.42,278.89,254.29,229.69,205.1,180.5,150.56,120.62,90.67,61.73,46.72,31.71,16.71,1.7,1.27,0.85,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.11,0.21,0.31,0.41,5.71,11.0,16.3,21.6,25.91,30.22,34.54,38.22,32.98,27.73,22.49,17.25,19.07,20.88,22.69,24.51,,
2016-01-22T00:00:00+00:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.19,0.37,0.54,0.72,6.15,11.58,17.02,22.45,36.0,49.55,63.1,76.58,89.12,101.66,114.2,126.75,107.61,88.48,69.35,50.22,41.94,33.65,25.37,17.4,13.96,10.51,7.06,3.62,3.06,2.5,1.94,1.38,1.13,0.89,0.65,0.41,0.31,0.21,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.14,0.21,0.28,4.73,9.18,13.63,18.08,24.87,31.67,38.46,45.44,54.85,64.26,73.68,83.09,85.49,87.89,90.29,92.69,,
2016-01-23T00:00:00+00:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.1,0.19,0.28,0.38,4.88,9.39,13.9,18.41,27.61,36.81,46.0,55.14,63.38,71.62,79.87,88.11,98.22,108.34,118.45,128.56,130.76,132.95,135.14,136.62,128.16,119.7,111.23,102.77,91.15,79.53,67.91,56.29,47.6,38.9,30.21,21.74,16.48,11.22,5.95,0.69,0.52,0.35,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.04,0.56,1.08,1.6,2.13,5.85,9.57,13.29,17.56,29.5,41.45,53.39,65.33,76.33,87.33,98.34,109.34,,
2016-01-24T00:00:00+00:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.11,0.16,0.21,5.33,10.46,15.58,20.7,28.9,37.1,45.3,53.36,59.4,65.45,71.49,77.54,82.51,87.49,92.47,97.45,101.02,104.6,108.17,111.34,108.9,106.46,104.02,101.58,91.15,80.71,70.28,59.85,48.84,37.84,26.83,16.3,12.35,8.4,4.45,0.5,0.37,0.25,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.39,0.75,1.12,1.48,19.35,37.22,55.1,72.97,103.08,133.18,163.29,192.93,215.99,239.04,262.1,285.15,298.37,311.6,324.82,338.04,,
2016-01-25T00:00:00+00:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.39,0.75,1.12,1.49,19.38,37.28,55.17,73.07,103.17,133.27,163.38,192.99,215.67,238.35,261.03,283.71,296.02,308.33,320.64,332.95,333.22,333.5,333.77,333.24,321.38,309.52,297.67,285.81,263.07,240.33,217.59,194.85,161.2,127.55,93.91,61.5,46.39,31.29,16.18,1.08,0.81,0.54,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.05,0.07,0.09,4.34,8.59,12.85,17.1,30.71,44.33,57.94,70.99,76.09,81.18,86.27,91.37,95.78,100.18,104.59,109.0,,
2016-01-26T00:00:00+00:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.23,0.44,0.65,0.87,8.52,16.17,23.83,31.48,45.44,59.39,73.35,87.28,100.77,114.27,127.76,141.25,151.26,161.27,171.27,181.28,182.74,184.21,185.67,185.84,167.83,149.82,131.81,113.8,108.99,104.19,99.38,94.58,84.92,75.26,65.6,55.69,42.22,28.74,15.26,1.79,1.34,0.89,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.14,0.27,0.4,0.53,10.48,20.43,30.38,40.33,65.62,90.9,116.18,141.19,162.31,183.43,204.54,225.66,214.34,203.02,191.7,180.38,,
2016-01-27T00:00:00+00:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.1,0.15,0.2,2.08,3.95,5.82,7.69,15.76,23.82,31.88,39.68,43.8,47.91,52.03,56.15,61.64,67.13,72.62,78.12,72.02,65.93,59.84,53.9,50.13,46.36,42.58,38.81,32.53,26.25,19.96,13.68,11.02,8.36,5.7,3.17,2.41,1.65,0.89,0.13,0.1,0.07,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.16,0.3,0.45,0.59,3.35,6.1,8.86,11.61,25.1,38.58,52.06,65.68,81.1,96.51,111.93,127.35,139.9,152.44,164.99,177.54,,
2016-01-28T00:00:00+00:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.15,0.23,0.3,2.21,4.12,6.02,7.93,15.97,24.0,32.03,40.22,50.59,60.96,71.33,81.69,83.96,86.22,88.48,90.74,86.49,82.24,77.99,73.84,71.17,68.5,65.83,63.16,55.75,48.33,40.91,33.49,27.79,22.09,16.39,10.92,8.76,6.6,4.44,2.28,1.71,1.14,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.66,1.28,1.91,2.53,22.88,43.22,63.57,83.92,110.94,137.97,165.0,192.0,218.59,245.18,271.77,298.35,310.08,321.82,333.55,345.28,,
2016-01-29T00:00:00+00:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.67,1.3,1.93,2.56,21.67,40.78,59.9,79.01,108.93,138.85,168.77,197.83,214.81,231.8,248.78,265.77,263.02,260.28,257.53,254.79,245.05,235.3,225.56,216.0,209.11,202.21,195.32,188.42,173.24,158.05,142.86,127.67,104.24,80.81,57.38,34.94,26.33,17.73,9.13,0.52,0.39,0.26,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.2,0.38,0.56,0.75,1.41,2.07,2.73,3.39,4.13,4.87,5.61,6.37,7.31,8.25,9.18,10.12,9.07,8.02,6.96,5.91,,
2016-01-30T00:00:00+00:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.06,0.08,0.11,0.5,0.88,1.27,1.65,2.38,3.11,3.84,4.51,4.45,4.39,4.33,4.27,4.52,4.77,5.02,5.27,5.21,5.15,5.09,4.99,4.29,3.58,2.88,2.17,4.81,7.45,10.09,12.73,10.05,7.37,4.69,2.16,1.71,1.25,0.8,0.34,0.26,0.17,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.14,0.21,0.27,0.8,1.33,1.85,2.4,3.22,4.04,4.86,5.68,10.38,15.09,19.8,24.51,,
2016-01-31T00:00:00+00:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.04,0.06,0.2,0.35,0.49,0.64,1.41,2.19,2.96,3.77,5.04,6.3,7.56,8.83,9.84,10.85,11.85,12.86,13.51,14.16,14.81,15.43,15.68,15.94,16.19,16.44,15.68,14.92,14.16,13.4,10.55,7.7,4.85,2.16,1.62,1.09,0.56,0.02,0.02,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.3,0.58,0.86,1.15,10.97,20.79,30.61,40.43,52.62,64.8,76.99,88.92,97.23,105.55,113.86,122.18,137.39,152.61,167.83,183.05,,
